,name,categories,genres,steamspy_tags,time_engaged_index,time_engaged_category,player_acclaim_index,player_acclaim_category,adopters_choice_index,adopters_choice_category,game_nexus_index,game_nexus_category
1625,Gotham City Impostors Free to Play,Multi-player;Steam Achievements;Steam Trading Cards;Steam Cloud;Stats;Steam Leaderboards,Action;Free to Play,Free to Play;Action;Multiplayer,0.36310915353742423,Outstanding,0.8081951649110618,Masterpiece,0.7327002272867624,Masterpiece,0.628321500092632,Masterpiece
1626,Space Pilgrim Episode I: Alpha Centauri,Single-player;Steam Achievements;Steam Trading Cards,Adventure;Indie,Adventure;RPGMaker;Sci-fi,0.40958864051809735,Masterpiece,0.8184654308980197,Masterpiece,0.5120028458640061,Masterpiece,0.5742187827024408,Masterpiece
1627,Quarantine Circular,Single-player;Steam Achievements;Steam Cloud;Commentary available,Adventure;Casual;Indie,Indie;Casual;Adventure,0.048699186991869925,Excellent,0.7915853658536586,Masterpiece,0.13369918699186994,Good,0.3214146341463415,Excellent
1628,Costume Quest 2,Single-player;Steam Achievements;Full controller support;Steam Trading Cards;Steam Cloud,Adventure;Casual;RPG,RPG;Adventure;Casual,0.06302721088435374,Excellent,0.7944897959183673,Masterpiece,0.4030272108843538,Outstanding,0.4159795918367347,Outstanding
1629,Kindred Spirits on the Roof,Single-player;Steam Trading Cards;Steam Cloud,Adventure,Nudity;Visual Novel;Female Protagonist,0.40321611565158977,Masterpiece,0.8824586153716973,Masterpiece,0.24661445952754146,Excellent,0.5056554328817735,Masterpiece
1630,NEKOPARA Extra,Single-player;Steam Achievements;Steam Trading Cards;Steam Cloud,Casual;Indie,Anime;Visual Novel;Sexual Content,0.3791899647499739,Masterpiece,0.9102521638623083,Masterpiece,0.3362864278216991,Outstanding,0.5364904236232138,Masterpiece
1631,Zuma's Revenge!,Single-player;Steam Achievements;Stats,Action;Casual,Casual;Action;Match 3,0.06606625258799173,Excellent,0.849192546583851,Masterpiece,0.4060662525879918,Outstanding,0.43603726708074536,Outstanding
1632,Rebel Galaxy,Single-player;Steam Achievements;Full controller support;Steam Cloud,Action;Adventure;Indie;RPG;Simulation,Space;Sci-fi;Open World,0.4527949970463846,Masterpiece,0.8174955357188187,Masterpiece,0.6036995017244844,Masterpiece,0.618416711381597,Masterpiece
1633,Disciples Sacred Lands Gold,Single-player,Strategy,Strategy;Turn-Based;Fantasy,0.05323529411764706,Excellent,0.7032352941176471,Excellent,0.30823529411764705,Outstanding,0.35135294117647053,Excellent
1634,Club Life,Single-player;Steam Achievements;Steam Trading Cards;Steam Cloud,Adventure;Casual;Indie,Nudity;Indie;Adventure,0.04897637795275591,Excellent,0.7115748031496063,Excellent,0.21897637795275593,Excellent,0.32324409448818897,Excellent
1635,Unveil,Single-player;Steam Achievements;Full controller support;Steam Trading Cards;Steam Cloud;Stats,Indie;Simulation,Simulation;Survival;Indie,0.04404109589041097,Good,0.7077397260273973,Excellent,0.12904109589041096,Good,0.29067123287671237,Good
1636,Cockroach VR,Single-player,Casual;Indie,Indie;Casual;VR,0.04304347826086957,Good,0.6897826086956522,Excellent,0.1280434782608696,AboveAverage,0.2840869565217392,Good
1637,BAJA: Edge of Control HD,Single-player;Multi-player;Online Multi-Player;Local Multi-Player;Steam Achievements;Partial Controller Support;Steam Cloud;Steam Leaderboards,Racing;Sports,Racing;Sports;Offroad,0.04267123287671233,Good,0.683082191780822,Excellent,0.12767123287671234,AboveAverage,0.28163013698630135,Good
1638,Transpose,Single-player;Steam Achievements,Action;Casual,Action;Casual;VR,0.0428048780487805,Good,0.6854878048780488,Excellent,0.1278048780487805,AboveAverage,0.28251219512195125,Good
1639,"Upwards, Lonely Robot",Single-player;Multi-player;Shared/Split Screen;Steam Achievements;Full controller support;Steam Cloud;Steam Leaderboards,Adventure;Casual;Indie,Adventure;Indie;Casual,0.043297872340425536,Good,0.6943617021276596,Excellent,0.12829787234042556,AboveAverage,0.28576595744680855,Good
1640,Clandestinity of Elsie,Single-player;Steam Achievements;Full controller support;Steam Trading Cards;Steam Cloud,Action;Indie,Indie;Action;RPGMaker,0.38979167877953946,Masterpiece,0.7040162043766411,Excellent,0.23651620437664111,Excellent,0.43900694888583114,Outstanding
1641,Bullshot,Single-player;Multi-player;Online Multi-Player;Local Multi-Player;Shared/Split Screen;Steam Achievements;Full controller support;Steam Trading Cards;Steam Cloud,Action;Indie,Indie;Action;Retro,0.047842465753424664,Good,0.6911643835616439,Excellent,0.2178424657534247,Excellent,0.31576027397260276,Excellent
1642,Shadowlings,Single-player,Action;Indie,Action;Indie;Ninja,0.04290322580645162,Good,0.687258064516129,Excellent,0.12790322580645164,AboveAverage,0.28316129032258064,Good
1643,Cross of the Dutchman,Single-player;Steam Achievements;Full controller support;Steam Trading Cards,Action;Adventure;Indie,Action;Adventure;Indie,0.29153821961063636,Outstanding,0.6801496241560113,Excellent,0.23008883388245516,Excellent,0.39658630362420394,Outstanding
1644,Dominions 3: The Awakening,Single-player;Multi-player;Cross-Platform Multiplayer,Indie;Strategy,Strategy;Indie;Turn-Based Strategy,0.0488,Excellent,0.7084,Excellent,0.21880000000000002,Excellent,0.32208000000000003,Excellent
1645,绝境幸存者 Escape Zombie Land,Single-player,Violent;Gore;Action;Adventure;Indie;RPG,RPG;Violent;Action,0.04250000000000001,Good,0.68,Excellent,0.1275,AboveAverage,0.28049999999999997,Good
1646,Aurora Trail,Single-player;Captions available;Partial Controller Support,Free to Play;Indie;RPG;Strategy,Free to Play;Indie;Strategy,0.0490625,Excellent,0.713125,Excellent,0.21906250000000002,Excellent,0.3238125,Excellent
1647,Kingpin — Life of Crime,Single-player;Multi-player,Action,Action;FPS;Classic,0.04844444444444445,Excellent,0.702,Excellent,0.21844444444444447,Excellent,0.3197333333333333,Excellent
1648,Heroes Rise: The Hero Project,Single-player;Steam Achievements;Captions available;Steam Cloud,Indie;RPG,Indie;Choose Your Own Adventure;RPG,0.04914285714285715,Excellent,0.7145714285714285,Excellent,0.21914285714285717,Excellent,0.32434285714285715,Excellent
1649,Endless Fables 2: Frozen Path,Single-player;Steam Achievements;Steam Trading Cards;Steam Cloud,Adventure;Casual,Adventure;Casual;Hidden Object,0.04228813559322034,Good,0.6761864406779662,Excellent,0.12728813559322036,AboveAverage,0.2791016949152543,Good
1650,The Haunted Graveyard,Single-player,Adventure;Casual,Adventure;Casual;VR,0.043888888888888894,Good,0.7050000000000001,Excellent,0.1288888888888889,AboveAverage,0.28966666666666674,Good
1651,BEATris,Single-player;Steam Workshop;Steam Cloud;Steam Leaderboards;Includes level editor,Action;Casual;Indie;Early Access,Early Access;Casual;Action,0.04250000000000001,Good,0.68,Excellent,0.1275,AboveAverage,0.28049999999999997,Good
1652,Ben and Ed,Single-player;Steam Achievements;Partial Controller Support,Action;Adventure;Indie,Action;Indie;Zombies,0.0582617728531856,Excellent,0.7087119113573407,Excellent,0.39826177285318565,Outstanding,0.38452770083102494,Outstanding
1653,Squarism,Single-player;Steam Achievements;Steam Cloud,Casual;Indie,Indie;Casual;Puzzle,0.0419047619047619,AboveAverage,0.6692857142857144,Excellent,0.1269047619047619,AboveAverage,0.2765714285714286,AboveAverage
1654,OESE,Single-player;Steam Achievements;Steam Trading Cards;Steam Cloud,Indie;Simulation,Indie;Simulation;Survival,0.0430952380952381,Good,0.6907142857142857,Excellent,0.1280952380952381,AboveAverage,0.2844285714285715,Good
1655,Voodoo Garden,Single-player;Steam Achievements;Steam Trading Cards;Steam Cloud,Casual;Indie;Simulation,Casual;Indie;Simulation,0.3740411296290465,Outstanding,0.6980044054204433,Excellent,0.2353708176341837,Excellent,0.4314473963856122,Outstanding
1656,Disney Infinity 3.0: Gold Edition,Single-player;Full controller support;Steam Cloud,Action;Adventure,Adventure;Action;Sandbox,0.04207317073170731,Good,0.6723170731707317,Excellent,0.12707317073170732,AboveAverage,0.2776829268292683,Good
1657,Discovery Tour by Assassin’s Creed®: Ancient Egypt,Single-player;Captions available;Partial Controller Support,Action;Adventure;RPG,Adventure;RPG;Action,0.04153846153846154,AboveAverage,0.6626923076923077,Excellent,0.12653846153846154,AboveAverage,0.2741538461538462,AboveAverage
1658,Lost Dimension,Single-player;Steam Achievements;Full controller support;Steam Trading Cards;Steam Cloud,RPG;Strategy,RPG;Strategy;Turn-Based,0.04237373737373738,Good,0.6777272727272727,Excellent,0.1273737373737374,AboveAverage,0.27966666666666673,Good
1659,Gun Rocket,Single-player;Multi-player;Steam Trading Cards,Adventure;Casual;Indie,Indie;Casual;Adventure,0.3760524255430684,Outstanding,0.6940814289078199,Excellent,0.5036912554974152,Masterpiece,0.5193622862829401,Masterpiece
1660,Buzz Aldrin's Space Program Manager,Single-player;Multi-player;Steam Trading Cards,Simulation;Strategy,Simulation;Strategy;Space,0.0443732970027248,Good,0.7137193460490463,Excellent,0.12937329700272482,Good,0.29286376021798366,Good
1661,Krita,Single-player,Animation & Modeling;Design & Illustration;Photo Editing,Design & Illustration;Photo Editing;Animation & Modeling,0.0464406779661017,Good,0.6659322033898305,Excellent,0.21644067796610172,Excellent,0.3065084745762712,Good
1662,Joggernauts,Single-player;Multi-player;Local Multi-Player;Co-op;Local Co-op;Shared/Split Screen;Steam Achievements;Full controller support,Action;Indie,Indie;Action;Co-op,0.04158536585365853,AboveAverage,0.6635365853658537,Excellent,0.12658536585365854,AboveAverage,0.27446341463414636,AboveAverage
1663,Windlands,Single-player;Steam Achievements;Full controller support;VR Support;Steam Cloud;Steam Leaderboards,Adventure;Indie,VR;Adventure;Indie,0.047874659400544965,Good,0.6917438692098092,Excellent,0.21787465940054498,Excellent,0.31597275204359676,Excellent
1664,Master Reboot,Single-player;Steam Achievements;Steam Trading Cards;Partial Controller Support;Steam Cloud,Action;Adventure;Indie,Adventure;Indie;Horror,0.3575567525968091,Outstanding,0.705181411889674,Excellent,0.3243546402361307,Outstanding,0.4577406255584625,Outstanding
1665,Maytroid. I swear it's a nice game too,Single-player;Steam Achievements;Full controller support;Steam Cloud,Action;Adventure;Indie,Sexual Content;Action;Nudity,0.041868686868686875,AboveAverage,0.6686363636363636,Excellent,0.12686868686868688,AboveAverage,0.2763333333333333,AboveAverage
1666,Mars: War Logs,Single-player;Steam Achievements;Full controller support;Steam Trading Cards;Steam Cloud,Action;RPG,RPG;Action;Sci-fi,0.40725219093755777,Masterpiece,0.6970447543904392,Excellent,0.5054893129119998,Masterpiece,0.531229465219199,Masterpiece
1667,Waves of the Atlantide,Single-player;Multi-player;Online Multi-Player;Steam Achievements,Indie;Strategy;Early Access,Early Access;Strategy;Indie,0.04363636363636364,Good,0.7004545454545454,Excellent,0.12863636363636366,AboveAverage,0.28800000000000003,Good
1668,HueBots,Single-player;Steam Achievements;Steam Cloud;Includes level editor,Casual;Free to Play;Indie;Strategy,Strategy;Free to Play;Indie,0.04158536585365853,AboveAverage,0.6635365853658537,Excellent,0.12658536585365854,AboveAverage,0.27446341463414636,AboveAverage
1669,MochiMochi,Single-player,Casual;Indie,Indie;Casual,0.04436170212765958,Good,0.7135106382978724,Excellent,0.12936170212765957,Good,0.29278723404255325,Good
1670,Midvinter,Single-player;Steam Achievements;Steam Trading Cards;Captions available,Adventure;Indie,Adventure;Indie;Point & Click,0.04282051282051283,Good,0.6857692307692308,Excellent,0.12782051282051282,AboveAverage,0.2826153846153846,Good
1671,Megaton Rainfall,Single-player;Full controller support,Violent;Action;Indie,Action;Indie;Open World,0.05136877828054299,Excellent,0.6696380090497738,Excellent,0.306368778280543,Outstanding,0.3390339366515837,Excellent
1672,Super Mustache,Single-player;Steam Trading Cards;Partial Controller Support,Action;Adventure;Casual;Indie,Indie;Adventure;Action,0.3826931238017982,Masterpiece,0.6979944612008793,Excellent,0.5937203992106672,Masterpiece,0.5525546347904038,Masterpiece
1673,Geneforge 2,Single-player,Strategy;RPG;Indie,RPG;Indie;Strategy,0.053181818181818184,Excellent,0.7022727272727274,Excellent,0.3081818181818182,Outstanding,0.351,Excellent
1674,Sudden Strike 2 Gold,Single-player;Steam Cloud;Includes level editor,Strategy,Strategy;World War II;RTS,0.047142857142857146,Good,0.6785714285714286,Excellent,0.21714285714285717,Excellent,0.31114285714285717,Excellent
1675,Crashnauts,Multi-player;Online Multi-Player;Local Multi-Player;Shared/Split Screen;Partial Controller Support,Action;Indie;Early Access,Early Access;Indie;Action,0.04421568627450981,Good,0.7108823529411765,Excellent,0.1292156862745098,Good,0.2918235294117647,Good
1676,Nancy Drew®: The Haunted Carousel,Single-player,Adventure,Adventure;Point & Click;Mystery,0.04188524590163935,AboveAverage,0.6689344262295083,Excellent,0.12688524590163935,AboveAverage,0.27644262295081967,AboveAverage
1677,Inbound,Single-player;Steam Leaderboards,Action;Casual,Action;Casual;VR,0.04313559322033898,Good,0.6914406779661016,Excellent,0.128135593220339,AboveAverage,0.2846949152542373,Good
1678,Kite,Single-player;Steam Achievements;Full controller support;Captions available,Action;Adventure;Casual;Indie;RPG,Action;Adventure;Indie,0.0419047619047619,AboveAverage,0.6692857142857144,Excellent,0.1269047619047619,AboveAverage,0.2765714285714286,AboveAverage
1679,Battlestations: Midway,Single-player,Action,Action;World War II;Naval,0.061302895322939865,Excellent,0.6784521158129176,Excellent,0.48630289532293985,Masterpiece,0.4045991091314031,Outstanding
1680,NEO AQUARIUM - The King of Crustaceans -,Single-player;Multi-player;Steam Achievements;Full controller support;Steam Trading Cards;Steam Cloud,Action;Indie,Indie;Action;Underwater,0.27096656499080146,Outstanding,0.7152466315743379,Excellent,0.23085332613500736,Excellent,0.4016319524910484,Outstanding
1681,Rule with an Iron Fish - A Pirate Fishing Adventure,Single-player;Steam Achievements;Steam Cloud,Adventure;Casual;Indie;RPG;Simulation;Sports,Casual;Adventure;RPG,0.043372093023255814,Good,0.6956976744186048,Excellent,0.12837209302325583,AboveAverage,0.2862558139534884,Good
1682,Intrude,Single-player;Steam Achievements;Steam Trading Cards;Steam Leaderboards;Includes level editor,Action;Indie,Action;Indie;FPS,0.05053254437869823,Excellent,0.739585798816568,Outstanding,0.22053254437869824,Excellent,0.33351479289940833,Excellent
1683,Omni Link,Single-player,Action;Adventure;Indie,Adventure;Visual Novel;Action,0.04517857142857143,Good,0.7282142857142858,Outstanding,0.13017857142857145,Good,0.2981785714285714,Good
1684,Razenroth,Single-player;Steam Achievements;Steam Trading Cards;Steam Cloud;Steam Leaderboards,Action;Indie;RPG,RPG;Action;Indie,0.368976716063169,Outstanding,0.7576336926738492,Outstanding,0.3277163373019484,Outstanding,0.479927826192859,Outstanding
1685,Section 8®: Prejudice™,Single-player,Action,Action;FPS;Sci-fi,0.2989228256207579,Outstanding,0.7216886268471043,Outstanding,0.5010848132877822,Masterpiece,0.5021597676993627,Masterpiece
1686,Choice of Rebels: Uprising,Single-player;Steam Achievements;Captions available;Steam Cloud,Adventure;Indie;RPG,Indie;Adventure;RPG,0.04829896907216495,Excellent,0.7843814432989691,Outstanding,0.13329896907216496,Good,0.3187731958762887,Excellent
1687,Dimension Drive,Single-player;Local Co-op;Shared/Split Screen;Steam Achievements;Full controller support;Steam Trading Cards;Steam Leaderboards,Action;Indie,Indie;Shoot 'Em Up;Arcade,0.04532258064516129,Good,0.7308064516129033,Outstanding,0.1303225806451613,Good,0.29912903225806453,Good
1688,Hidden Paws Mystery,Single-player;Steam Achievements;Steam Cloud,Casual;Indie,Casual;Cats;Indie,0.04500000000000001,Good,0.7250000000000001,Outstanding,0.13,Good,0.29700000000000004,Good
1689,Rot Gut,Single-player;Steam Achievements,Action;Adventure;Indie,Action;Indie;Adventure,0.04609848484848486,Good,0.7447727272727274,Outstanding,0.13109848484848485,Good,0.30425,Good
1690,Zombie Exodus: Safe Haven,Single-player;Steam Achievements;Captions available;Steam Cloud,Adventure;Indie;RPG,RPG;Adventure;Indie,0.04599099099099099,Good,0.7428378378378379,Outstanding,0.13099099099099099,Good,0.3035405405405406,Good
1691,Samorost 2,Single-player,Adventure;Casual;Indie,Adventure;Point & Click;Indie,0.30196307985804605,Outstanding,0.7764132031182908,Outstanding,0.5041250675250704,Masterpiece,0.5222254456654644,Masterpiece
1692,ARENA GODS®,Single-player;Multi-player;Local Multi-Player;Shared/Split Screen;Steam Achievements;Full controller support,Violent;Action;Indie;Sports;Early Access,Early Access;Action;Sports,0.04500000000000001,Good,0.7250000000000001,Outstanding,0.13,Good,0.29700000000000004,Good
1693,10 Second Ninja X,Single-player;Steam Achievements;Full controller support;Steam Trading Cards;Steam Leaderboards,Action;Indie,Action;Indie;Platformer,0.11713345292545507,Excellent,0.7723310574622669,Outstanding,0.22576129002040646,Excellent,0.36802451413468235,Excellent
